AID	role	content	content_segmented	number	songtablet	action	book
5004	NULL	內頭叫得陳三出來，分付伊	內頭/叫/得/陳三/出來/，/分/付/伊	32.109	NULL	NULL	荔鏡記--嘉靖
5005	NULL	[][][][]陳三你是好人仔	[/]/[/]/[/]/[/]/陳三/你/是/好人/仔	32.11	NULL	NULL	荔鏡記--嘉靖
5006	NULL	來我厝因何不說乞我知	來/我/厝/因何/不/說/乞/我/知	32.111	NULL	NULL	荔鏡記--嘉靖
5007	生	好說九郎得知	好/說/九/郎/得/知	32.112	NULL	NULL	荔鏡記--嘉靖
5008	NULL	陳三厝住泉州	陳三/厝/住/泉州	32.113	NULL	NULL	荔鏡記--嘉靖
5009	NULL	也是好人仔兒	也是/好人/仔/兒	32.114	NULL	NULL	荔鏡記--嘉靖
5010	NULL	因為官府逃難	因為/官府/逃難	32.115	NULL	NULL	荔鏡記--嘉靖
5011	NULL	出來暫時落泊	出來/暫時/落泊	32.116	NULL	NULL	荔鏡記--嘉靖
5012	外	你去提簿出來	你/去/提/簿/出來	32.117	NULL	NULL	荔鏡記--嘉靖
5013	NULL	叫眾佃戶都報新名，納有若谷	叫/眾/佃戶/都/報/新/名/，/納/有/若/谷	32.118	NULL	NULL	荔鏡記--嘉靖
5014	淨白	老个小名叫尾仔	老/个/小名/叫/尾仔	32.119	NULL	生報	荔鏡記--嘉靖
5015	NULL	表字叫常說	表/字/叫/常/說	32.12	NULL	NULL	荔鏡記--嘉靖
5016	丑	翁仔小名叫糞掃	翁/仔/小名/叫/糞/掃	32.121	NULL	NULL	荔鏡記--嘉靖
5017	NULL	表記叫門後	表/記/叫門/後	32.122	NULL	NULL	荔鏡記--嘉靖
5018	生	都記名完了	都/記名/完/了	32.123	NULL	NULL	荔鏡記--嘉靖
5019	外	眾佃戶聽我分付	眾/佃戶/聽/我/分/付	32.124	NULL	NULL	荔鏡記--嘉靖
5020	NULL	今年雨水滿洋落	今年/雨水/滿/洋/落	32.125	梨花兒	NULL	荔鏡記--嘉靖
5021	NULL	十分有收也叫無	十分/有/收/也/叫/無	32.126	NULL	NULL	荔鏡記--嘉靖
5022	NULL	遞年納谷五百石	遞/年/納/谷/五/百/石	32.127	NULL	NULL	荔鏡記--嘉靖
5023	NULL	嗏有收無收問你討	嗏/有/收/無/收/問/你/討	32.128	NULL	NULL	荔鏡記--嘉靖
5024	生	佃戶近前聽我說	佃戶/近/前/聽/我/說	32.129	NULL	NULL	荔鏡記--嘉靖
5025	NULL	便叫田客來省會	便/叫/田/客/來/省會	32.13	NULL	NULL	荔鏡記--嘉靖
5026	NULL	每年納谷五百石	每年/納/谷/五/百/石	32.131	NULL	NULL	荔鏡記--嘉靖
5027	NULL	嗏有收無收你著賠	嗏/有/收/無/收/你/著/賠	32.132	NULL	NULL	荔鏡記--嘉靖
5028	丑淨	三爹說話	三/爹/說/話	32.133	NULL	NULL	荔鏡記--嘉靖
5029	NULL	佃戶一一著聽	佃戶/一/一/著/聽	32.134	NULL	NULL	荔鏡記--嘉靖
5030	NULL	便叫佃客來報名	便/叫/佃/客/來/報名	32.135	NULL	NULL	荔鏡記--嘉靖
5031	NULL	遞年納谷五百石	遞/年/納/谷/五/百/石	32.136	NULL	NULL	荔鏡記--嘉靖
5032	NULL	嗏破襦破被緊R著扶行	嗏/破/襦/破/被/緊/R/著/扶/行	32.137	NULL	NULL	荔鏡記--嘉靖
5033	生	好說九郎得知	好/說/九/郎/得/知	32.138	NULL	NULL	荔鏡記--嘉靖
5034	NULL	陳三早起得一病	陳三/早起/得/一/病	32.139	NULL	NULL	荔鏡記--嘉靖
5035	NULL	頭敢都不頭得	頭/敢/都/不/頭/得	32.14	NULL	NULL	荔鏡記--嘉靖
5036	NULL	愛卜返去調治	愛/卜/返/去/調治	32.141	NULL	NULL	荔鏡記--嘉靖
5037	NULL	若略好	若/略/好	32.142	NULL	NULL	荔鏡記--嘉靖
5038	NULL	便來庄上尋九郎	便/來/庄/上/尋/九/郎	32.143	NULL	NULL	荔鏡記--嘉靖
5039	外	我正卜用你記數	我/正/卜/用/你/記數	32.144	NULL	NULL	荔鏡記--嘉靖
5040	NULL	你又病返去調治	你/又/病/返/去/調治	32.145	NULL	NULL	荔鏡記--嘉靖
5041	NULL	待我叫幾个田客扛你去，好，來尋我	待/我/叫/幾/个/田/客/扛/你/去/，/好/，/來/尋/我	32.146	NULL	NULL	荔鏡記--嘉靖
5042	淨白	今旦飯卜送來庄上食	今/旦/飯/卜/送/來/庄/上/食	32.147	NULL	生下	荔鏡記--嘉靖
5043	NULL	那卜就佃戶厝食	那/卜/就/佃戶/厝/食	32.148	NULL	NULL	荔鏡記--嘉靖
5044	外	那就你厝食也好	那/就/你/厝/食/也好	32.149	NULL	NULL	荔鏡記--嘉靖
5045	NULL	免得擔來，生受	免得/擔/來/，/生/受	32.15	NULL	NULL	荔鏡記--嘉靖
5046	NULL	治仔	治/仔	32.151	NULL	淨分走介	荔鏡記--嘉靖
5047	NULL	快去叫恁母討飯向便	快/去/叫/恁母/討/飯/向/便	32.152	NULL	NULL	荔鏡記--嘉靖
5048	NULL	叫：使頭卜來食	叫/：/使/頭/卜/來/食	32.153	NULL	NULL	荔鏡記--嘉靖
5049	NULL	起動使頭到翁仔厝	起動/使/頭到/翁/仔/厝	32.154	NULL	NULL	荔鏡記--嘉靖
5050	NULL	赤水收田在溪邊	赤/水/收/田/在/溪邊	32.155	NULL	入	荔鏡記--嘉靖
5051	NULL	雨水平落感謝天	雨水/平/落/感謝/天	32.156	NULL	NULL	荔鏡記--嘉靖
5052	NULL	五谷豐登人樂業	五/谷/豐登/人/樂業	32.157	NULL	NULL	荔鏡記--嘉靖
5053	NULL	新年願卜強舊年	新年/願/卜/強/舊年	32.158	NULL	NULL	荔鏡記--嘉靖
5054	NULL	計議歸寧	計議/歸/寧	33	NULL	第三十三出	荔鏡記--嘉靖
5055	生	更深什靜斷人行	更深/什/靜/斷/人/行	33.001	西地錦	NULL	荔鏡記--嘉靖
5056	NULL	心悶懨R為著人情	心悶/懨/R/為著/人情	33.002	NULL	NULL	荔鏡記--嘉靖
5057	旦	那為二邊好恩愛	那/為/二/邊/好/恩愛	33.003	NULL	NULL	荔鏡記--嘉靖
5058	NULL	果然色膽不驚	果然/色/膽/不/驚	33.004	NULL	NULL	荔鏡記--嘉靖
5059	NULL	恁今相惜如惜金	恁/今/相/惜/如/惜/金	33.005	NULL	NULL	荔鏡記--嘉靖
5060	生	恩愛做卜海樣深	恩愛/做/卜/海/樣/深	33.006	NULL	NULL	荔鏡記--嘉靖
5061	旦	今冥還恁鴛鴦債	今/冥/還/恁/鴛鴦/債	33.007	NULL	NULL	荔鏡記--嘉靖
5062	生	風流做鬼也甘心	風流/做鬼/也/甘心	33.008	NULL	NULL	荔鏡記--嘉靖
5063	旦	三哥你共阮爹赤水收庄	三/哥/你/共/阮/爹/赤/水/收/庄	33.009	NULL	NULL	荔鏡記--嘉靖
5064	NULL	因乜先返來	因/乜/先/返/來	33.01	NULL	NULL	荔鏡記--嘉靖
5065	生	娘仔聽說	娘仔/聽說	33.011	NULL	NULL	荔鏡記--嘉靖
5066	NULL	我去赤水	我/去/赤/水	33.012	NULL	NULL	荔鏡記--嘉靖
5067	NULL	庄上五百田客等接	庄/上/五/百/田/客/等接	33.013	NULL	NULL	荔鏡記--嘉靖
5068	NULL	當你爹面，盡叫我做三爹	當/你/爹/面/，/盡/叫/我/做/三/爹	33.014	NULL	NULL	荔鏡記--嘉靖
5069	NULL	我見不好立起	我/見/不/好/立/起	33.015	NULL	NULL	荔鏡記--嘉靖
5070	NULL	即假病辭你爹返來	即/假/病/辭/你/爹/返/來	33.016	NULL	NULL	荔鏡記--嘉靖
5071	旦	三哥	三/哥	33.017	NULL	NULL	荔鏡記--嘉靖
5072	NULL	人說：河狹水緊，人急計生	人/說/：/河/狹/水/緊/，/人/急/計/生	33.018	NULL	NULL	荔鏡記--嘉靖
5073	生	娘仔因何說只三句	娘仔/因何/說/只/三/句	33.019	NULL	NULL	荔鏡記--嘉靖
5074	旦	林厝擇只九月卜娶親	林/厝/擇/只/九月/卜/娶/親	33.02	NULL	NULL	荔鏡記--嘉靖
5075	NULL	卜做侢好	卜/做/侢/好	33.021	NULL	NULL	荔鏡記--嘉靖
5076	NULL	今有乜思量	今/有/乜/思量	33.022	NULL	NULL	荔鏡記--嘉靖
5077	生	既然障說	既然/障/說	33.023	NULL	NULL	荔鏡記--嘉靖
5078	NULL	我有思量	我/有/思量	33.024	NULL	NULL	荔鏡記--嘉靖
5079	NULL	趁你爹在庄上未返	趁/你/爹/在/庄/上/未/返	33.025	NULL	NULL	荔鏡記--嘉靖
5080	NULL	你共阮走去泉州	你/共/阮/走去/泉州	33.026	NULL	NULL	荔鏡記--嘉靖
5081	NULL	待林厝卜娶親，惹起告狀	待/林/厝/卜/娶/親/，/惹/起/告/狀	33.027	NULL	NULL	荔鏡記--嘉靖
5082	NULL	你爹定賠伊聘禮	你/爹/定/賠/伊/聘禮	33.028	NULL	NULL	荔鏡記--嘉靖
5083	NULL	待許時事志完了，即返來	待/許/時事/志/完/了/，/即/返/來	33.029	NULL	NULL	荔鏡記--嘉靖
5084	NULL	娘仔你心中是侢樣	娘仔/你/心/中/是/侢/樣	33.03	NULL	NULL	荔鏡記--嘉靖
5085	旦	古人說：話說卜斷，路行卜遠	古/人/說/：/話說/卜/斷/，/路/行/卜/遠	33.031	NULL	NULL	荔鏡記--嘉靖
5086	NULL	只處都只樣，到恁厝三言兩語	只/處/都/只/樣/，/到/恁厝/三/言/兩/語	33.032	NULL	NULL	荔鏡記--嘉靖
5087	NULL	到許時即見苦	到/許/時/即/見/苦	33.033	NULL	NULL	荔鏡記--嘉靖
5088	生	娘仔啞	娘仔/啞	33.034	NULL	NULL	荔鏡記--嘉靖
5089	NULL	想陳三也不是三心二行个人	想/陳三/也/不是/三/心/二/行/个/人	33.035	NULL	NULL	荔鏡記--嘉靖
5090	旦	既然障說	既然/障/說	33.036	NULL	NULL	荔鏡記--嘉靖
5091	NULL	待阮叫益春出來商量	待/阮/叫/益/春/出來/商量	33.037	NULL	NULL	荔鏡記--嘉靖
5092	占	聽見娘仔叫	聽見/娘仔/叫	33.038	NULL	旦叫占上	荔鏡記--嘉靖
5093	NULL	輕步踗腳行	輕/步/踗/腳/行	33.039	NULL	NULL	荔鏡記--嘉靖
5094	NULL	啞娘，叫簡乜事	啞/娘/，/叫/簡/乜/事	33.04	NULL	NULL	荔鏡記--嘉靖
5095	旦	來，益春	來/，/益/春	33.041	NULL	NULL	荔鏡記--嘉靖
5096	NULL	因林厝擇九月卜娶親	因/林/厝/擇/九月/卜/娶/親	33.042	NULL	NULL	荔鏡記--嘉靖
5097	NULL	做侢得好	做/侢/得/好	33.043	NULL	NULL	荔鏡記--嘉靖
5098	NULL	三哥甲我共伊走去泉州	三/哥/甲/我/共/伊/走去/泉州	33.044	NULL	NULL	荔鏡記--嘉靖
5099	NULL	我心中愛得共你相伴去	我/心/中/愛/得/共/你/相伴/去	33.045	NULL	NULL	荔鏡記--嘉靖
5100	NULL	你心中侢樣	你/心/中/侢/樣	33.046	NULL	NULL	荔鏡記--嘉靖
5101	占	啞娘你都不見古人說	啞/娘/你/都/不/見古/人/說	33.047	NULL	NULL	荔鏡記--嘉靖
5102	NULL	共君睏破九領席	共/君/睏/破/九/領/席	33.048	NULL	NULL	荔鏡記--嘉靖
5103	NULL	知君心腹乜落著	知/君/心腹/乜/落/著	33.049	NULL	NULL	荔鏡記--嘉靖
5104	NULL	共人好	共人/好	33.05	NULL	NULL	荔鏡記--嘉靖
5105	NULL	不通好到盡	不/通好/到/盡	33.051	NULL	NULL	荔鏡記--嘉靖
5106	NULL	伊泉州怯	伊/泉州/怯	33.052	NULL	NULL	荔鏡記--嘉靖
5107	NULL	啞娘你乞伊騙值處去賣除即好	啞/娘/你/乞/伊/騙/值/處/去/賣/除/即/好	33.053	NULL	NULL	荔鏡記--嘉靖
5108	旦	想三哥不是許一等樣人	想/三/哥/不是/許/一等/樣/人	33.054	NULL	NULL	荔鏡記--嘉靖
5109	NULL	益春你莫疑可過	益/春/你/莫/疑/可/過	33.055	NULL	NULL	荔鏡記--嘉靖
5110	NULL	你共阮到泉州	你/共/阮/到/泉州	33.056	NULL	NULL	荔鏡記--嘉靖
5111	NULL	天大事也莫煩惱	天大/事/也/莫/煩惱	33.057	NULL	NULL	荔鏡記--嘉靖
5112	NULL	自有人擔帶	自有/人/擔帶	33.058	NULL	NULL	荔鏡記--嘉靖
5113	占	你那卜去	你/那/卜/去	33.059	NULL	NULL	荔鏡記--嘉靖
5114	NULL	做侢捨得啞公啞媽	做/侢/捨/得/啞/公/啞/媽	33.06	NULL	NULL	荔鏡記--嘉靖
5115	旦	阮起頭刈捨得	阮/起頭/刈/捨/得	33.061	NULL	NULL	荔鏡記--嘉靖
5116	NULL	到只其段是無奈何	到/只/其/段/是/無奈何	33.062	NULL	NULL	荔鏡記--嘉靖
5117	占	既然障說	既然/障/說	33.063	NULL	NULL	荔鏡記--嘉靖
5118	NULL	待簡共啞娘去	待/簡/共/啞/娘/去	33.064	NULL	NULL	荔鏡記--嘉靖
5119	旦	你共我入繡房內去收拾行李、盤纏	你/共/我/入/繡房/內/去/收拾/行李/、/盤纏	33.065	NULL	NULL	荔鏡記--嘉靖
5120	NULL	因時起身	因/時/起身	33.066	NULL	NULL	荔鏡記--嘉靖
5121	NULL	三哥你聽我說起	三/哥/你/聽/我/說/起	33.067	西地錦	占旦上說	荔鏡記--嘉靖
5122	NULL	只姻緣不是懶今世	只/姻緣/不是/懶/今世	33.068	NULL	NULL	荔鏡記--嘉靖
5123	生	只是恁前世，夫妻結託	只是/恁/前世/，/夫妻/結/託	33.069	NULL	NULL	荔鏡記--嘉靖
5124	NULL	今即來到只	今/即/來到/只	33.07	NULL	NULL	荔鏡記--嘉靖
5125	旦	自恨我生在別鄉里	自/恨/我/生/在/別/鄉里	33.071	NULL	NULL	荔鏡記--嘉靖
5126	NULL	天差你共阮相見	天/差/你/共/阮/相見	33.072	NULL	NULL	荔鏡記--嘉靖
5127	生	今願學青梅崔氏	今/願/學/青/梅/崔/氏	33.073	NULL	NULL	荔鏡記--嘉靖
5128	旦	看古人有只例	看/古/人/有/只/例	33.074	NULL	NULL	荔鏡記--嘉靖
5129	NULL	翻來覆去，未有定期	翻/來/覆/去/，/未/有/定期	33.075	NULL	NULL	荔鏡記--嘉靖
5130	NULL	阮今一身全怙我君主意	阮/今/一/身/全/怙/我/君主/意	33.076	NULL	NULL	荔鏡記--嘉靖
5131	生	我今共你走返圓	我/今/共/你/走/返/圓	33.077	NULL	NULL	荔鏡記--嘉靖
5132	旦	路上去	路/上去	33.078	NULL	NULL	荔鏡記--嘉靖
5133	NULL	也畏人相盤問	也/畏/人/相/盤問	33.079	NULL	NULL	荔鏡記--嘉靖
5134	生	去路上	去路/上	33.08	NULL	NULL	荔鏡記--嘉靖
5135	NULL	我自有主意	我/自有/主意	33.081	NULL	NULL	荔鏡記--嘉靖
5136	旦	恐畏林大告官來力	恐畏/林/大/告/官/來/力	33.082	NULL	NULL	荔鏡記--嘉靖
5137	生	任伊林大富貴有錢	任/伊/林/大富貴/有錢	33.083	NULL	NULL	荔鏡記--嘉靖
5138	NULL	伊敢共我打乜官司	伊/敢/共/我/打/乜/官司	33.084	NULL	NULL	荔鏡記--嘉靖
5139	NULL	叫益春收拾行李	叫/益/春/收拾/行李	33.085	NULL	NULL	荔鏡記--嘉靖
5140	NULL	就今冥走離只鄉里	就/今/冥/走離/只/鄉里	33.086	NULL	NULL	荔鏡記--嘉靖
5141	旦	君你百般那為阮	君/你/百般/那/為/阮	33.087	NULL	NULL	荔鏡記--嘉靖
5142	NULL	受盡辛苦受盡磨	受/盡/辛苦/受/盡/磨	33.088	NULL	NULL	荔鏡記--嘉靖
5143	NULL	生死不甘刈捨	生死/不/甘/刈/捨	33.089	NULL	NULL	荔鏡記--嘉靖
5144	NULL	共君出外乞人做罵名	共/君/出外/乞/人/做/罵/名	33.09	NULL	NULL	荔鏡記--嘉靖
5145	NULL	阮無奈何	阮/無奈何	33.091	NULL	NULL	荔鏡記--嘉靖
5146	NULL	但願當天燒香下紙	但願/當/天/燒香/下/紙	33.092	NULL	NULL	荔鏡記--嘉靖
5147	NULL	路上去畏乜林大	路/上去/畏/乜/林/大	33.093	NULL	NULL	荔鏡記--嘉靖
5148	占	七月十四三更時	七/月/十/四/三/更/時	33.094	NULL	NULL	荔鏡記--嘉靖
5149	NULL	三人同走出只鄉里	三/人/同/走出/只/鄉里	33.095	NULL	NULL	荔鏡記--嘉靖
5150	旦	君恁有心	君/恁/有心	33.096	NULL	NULL	荔鏡記--嘉靖
5151	NULL	阮也有意	阮/也/有意	33.097	NULL	NULL	荔鏡記--嘉靖
5152	NULL	月光風靜是好天時	月光/風/靜/是/好天/時	33.098	NULL	NULL	荔鏡記--嘉靖
5153	占	打併銀錢卜簡身邊	打/併/銀/錢/卜/簡/身邊	33.099	NULL	NULL	荔鏡記--嘉靖
5154	NULL	路上去做盤纏	路/上去/做/盤纏	33.1	NULL	NULL	荔鏡記--嘉靖
5155	生	捻起只衣裳	捻/起/只/衣裳	33.101	NULL	NULL	荔鏡記--嘉靖
5156	NULL	打扮卜齊整	打扮/卜/齊/整	33.102	NULL	NULL	荔鏡記--嘉靖
5157	NULL	懶今三人因勢卜行程	懶/今/三/人/因/勢/卜/行/程	33.103	NULL	NULL	荔鏡記--嘉靖
5158	生	娘仔你頭上，釵插卜端正	娘仔/你/頭/上/，/釵/插/卜/端正	33.104	NULL	NULL	荔鏡記--嘉靖
5159	NULL	十四冥月光	十/四/冥/月光	33.105	NULL	NULL	荔鏡記--嘉靖
5160	NULL	照見懶三人形影	照/見/懶/三/人形/影	33.106	NULL	NULL	荔鏡記--嘉靖
5161	NULL	恁今三人惡刈捨	恁/今/三/人/惡/刈/捨	33.107	NULL	NULL	荔鏡記--嘉靖
5162	占	有心到泉州	有心/到/泉州	33.108	NULL	NULL	荔鏡記--嘉靖
5163	NULL	畏乜山共嶺	畏/乜/山/共/嶺	33.109	NULL	NULL	荔鏡記--嘉靖
5164	NULL	打緊走來去	打/緊/走來/去	33.11	NULL	NULL	荔鏡記--嘉靖
5165	NULL	又畏人趕力	又/畏/人/趕/力	33.111	NULL	NULL	荔鏡記--嘉靖
5166	NULL	走到花園	走到/花園	34	NULL	第三十四出	荔鏡記--嘉靖
5167	NULL	走到花園心都碎	走到/花園/心/都/碎	34.001	四邊靜	NULL	荔鏡記--嘉靖
5168	生	娘仔著切做乜	娘仔/著/切/做/乜	34.002	NULL	NULL	荔鏡記--嘉靖
5169	旦	也曾共君園內相隨	也/曾/共/君/園/內/相隨	34.003	NULL	NULL	荔鏡記--嘉靖
5170	NULL	共君相惜心夭未飽醉	共/君/相/惜/心/夭/未/飽/醉	34.004	NULL	NULL	荔鏡記--嘉靖
5171	生	娘仔，強企行上幾步	娘仔/，/強/企/行/上/幾/步	34.005	NULL	NULL	荔鏡記--嘉靖
5172	旦	隨趁君走，心頭即開	隨/趁/君/走/，/心頭/即/開	34.006	NULL	NULL	荔鏡記--嘉靖
5173	NULL	三哥，我譬論你聽	三/哥/，/我/譬論/你/聽	34.007	NULL	NULL	荔鏡記--嘉靖
5174	生	譬論乜人	譬論/乜人	34.008	NULL	NULL	荔鏡記--嘉靖
5175	旦	當初好烈女	當初/好/烈/女	34.009	NULL	NULL	荔鏡記--嘉靖
5176	NULL	弃死身為誰	弃/死/身為/誰	34.01	NULL	NULL	荔鏡記--嘉靖
5177	NULL	捨身到只處	捨/身/到/只/處	34.011	NULL	NULL	荔鏡記--嘉靖
5178	NULL	准做恁厝鬼	准/做/恁厝/鬼	34.012	NULL	NULL	荔鏡記--嘉靖
5179	NULL	若還不中恁厝爹媽	若/還/不/中/恁厝/爹/媽	34.013	NULL	NULL	荔鏡記--嘉靖
5180	NULL	乜解圍	乜/解圍	34.014	NULL	NULL	荔鏡記--嘉靖
5181	NULL	許時節	許/時節	34.015	NULL	NULL	荔鏡記--嘉靖
5182	NULL	各選別頭對	各/選/別/頭對	34.016	NULL	NULL	荔鏡記--嘉靖
5183	NULL	舉目無親，甲阮看誰	舉目/無/親/，/甲/阮/看/誰	34.017	NULL	NULL	荔鏡記--嘉靖
5184	生	娘仔莫想東共西	娘仔/莫/想/東/共/西	34.018	NULL	NULL	荔鏡記--嘉靖
5185	NULL	去到泉州好怯即知	去/到/泉州/好/怯/即/知	34.019	NULL	NULL	荔鏡記--嘉靖
5186	旦	放覓爹媽共君走	放/覓/爹/媽/共/君/走	34.02	NULL	NULL	荔鏡記--嘉靖
5187	NULL	情重如山恩深似海	情/重/如/山/恩/深/似/海	34.021	NULL	NULL	荔鏡記--嘉靖
5188	NULL	上高落下	上/高/落/下	34.022	NULL	NULL	荔鏡記--嘉靖
5189	生	娘仔捍定	娘仔/捍/定	34.023	NULL	NULL	荔鏡記--嘉靖
5190	旦	路細險隘	路/細/險/隘	34.024	NULL	NULL	荔鏡記--嘉靖
5191	NULL	值處鼓鳴	值/處/鼓/鳴	34.025	NULL	NULL	荔鏡記--嘉靖
5192	生	正是城樓上鼓發擂	正是/城/樓/上/鼓/發/擂	34.026	NULL	NULL	荔鏡記--嘉靖
5193	旦	又聽見城樓上，唱噉返更牌	又/聽見/城/樓/上/，/唱/噉/返/更/牌	34.027	NULL	NULL	荔鏡記--嘉靖
5194	NULL	驚得我，腳酸步行不進前	驚/得/我/，/腳酸/步行/不/進前	34.028	NULL	NULL	荔鏡記--嘉靖
5195	生	益春在恁啞娘力腳帛，解除行	益/春/在/恁/啞/娘/力/腳帛/，/解除/行	34.029	NULL	NULL	荔鏡記--嘉靖
5196	占	伊當初為你辛苦萬千般	伊/當初/為/你/辛苦/萬千/般	34.03	NULL	NULL	荔鏡記--嘉靖
5197	NULL	懶今旦為伊腳痛也著行	懶/今/旦/為/伊/腳/痛/也著/行	34.031	NULL	NULL	荔鏡記--嘉靖
5198	旦	為君你辛苦不敢呾	為/君/你/辛苦/不/敢/呾	34.032	NULL	NULL	荔鏡記--嘉靖
5199	NULL	目滓流落不敢做聲	目/滓/流落/不/敢/做聲	34.033	NULL	NULL	荔鏡記--嘉靖
5200	NULL	憶著我厝爹媽心頭痛	憶著/我/厝/爹/媽/心頭/痛	34.034	NULL	NULL	荔鏡記--嘉靖
5201	NULL	寸步惡起受盡驚惶	寸步/惡/起/受/盡/驚惶	34.035	NULL	NULL	荔鏡記--嘉靖
5202	合	值時得到泉州城	值/時/得/到/泉州/城	34.036	NULL	NULL	荔鏡記--嘉靖
5203	占	益春說乞官人聽	益/春/說/乞/官人/聽	34.037	NULL	NULL	荔鏡記--嘉靖
5204	NULL	阮厝娘仔不曾識出來行	阮/厝/娘仔/不/曾/識/出來/行	34.038	NULL	NULL	荔鏡記--嘉靖
5205	NULL	行來腳又痛	行/來/腳/又/痛	34.039	NULL	NULL	荔鏡記--嘉靖
5206	NULL	山嶺崎如壁	山嶺/崎/如/壁	34.04	NULL	NULL	荔鏡記--嘉靖
5207	生	感謝你好意	感謝/你/好意	34.041	NULL	NULL	荔鏡記--嘉靖
5208	NULL	扶持恁娘仔	扶持/恁娘/仔	34.042	NULL	NULL	荔鏡記--嘉靖
5209	NULL	逃得身走離	逃/得/身/走離	34.043	NULL	NULL	荔鏡記--嘉靖
5210	NULL	我心即歡喜	我/心/即/歡喜	34.044	NULL	NULL	荔鏡記--嘉靖
5211	旦	為君辛苦無奈何	為/君/辛苦/無奈何	34.045	NULL	NULL	荔鏡記--嘉靖
5212	NULL	目滓愛流就腹內花	目/滓/愛/流/就/腹內/花	34.046	NULL	NULL	荔鏡記--嘉靖
5213	生	感謝娘仔，一路為阮人情	感謝/娘仔/，/一路/為/阮/人情	34.047	NULL	NULL	荔鏡記--嘉靖
5214	合	返頭聽見雞啼犬吠聲	返頭/聽見/雞啼/犬/吠/聲	34.048	NULL	NULL	荔鏡記--嘉靖
5215	NULL	打緊來去，畏人來力	打/緊/來去/，/畏/人/來/力	34.049	NULL	並下	荔鏡記--嘉靖
5216	NULL	閨房尋女	閨房/尋/女	35	NULL	第三十五出	荔鏡記--嘉靖
5217	丑	日上東廊照西廊	日/上/東/廊/照/西/廊	35.001	大迓鼓	NULL	荔鏡記--嘉靖
5218	NULL	不見五娘起梳妝	不/見/五娘/起/梳妝	35.002	NULL	NULL	荔鏡記--嘉靖
5219	NULL	不見陳三起掃厝	不/見/陳三/起/掃/厝	35.003	NULL	NULL	荔鏡記--嘉靖
5220	NULL	不見益春點茶湯	不/見/益/春/點/茶/湯	35.004	NULL	NULL	荔鏡記--嘉靖
5221	NULL	早起樹鳥叫	早起/樹/鳥/叫	35.005	NULL	NULL	荔鏡記--嘉靖
5222	NULL	櫒人心酸	櫒/人心/酸	35.006	NULL	NULL	荔鏡記--嘉靖
5223	NULL	陳三昨暮日在庄頭返來	陳三/昨/暮/日/在/庄頭/返/來	35.007	NULL	NULL	荔鏡記--嘉靖
5224	NULL	說伊身得病	說/伊/身/得/病	35.008	NULL	NULL	荔鏡記--嘉靖
5225	NULL	早起拙晏睏	早起/拙/晏睏	35.009	NULL	NULL	荔鏡記--嘉靖
5226	NULL	都不見起來	都/不/見/起來	35.01	NULL	NULL	荔鏡記--嘉靖
5227	NULL	也不見五娘起梳妝	也/不/見/五娘/起/梳妝	35.011	NULL	NULL	荔鏡記--嘉靖
5228	NULL	也不見五娘煎茶湯	也/不/見/五娘/煎茶/湯	35.012	NULL	NULL	荔鏡記--嘉靖
5229	NULL	早起樹鳥頭上吼	早起/樹/鳥/頭/上/吼	35.013	NULL	NULL	荔鏡記--嘉靖
5230	NULL	必定有蹺蹊	必定/有/蹺/蹊	35.014	NULL	NULL	荔鏡記--嘉靖
5231	NULL	厝內叫得小七出來	厝內/叫/得/小/七/出來	35.015	NULL	NULL	荔鏡記--嘉靖
5232	淨	七早八早，叫人乜事	七/早/八/早/，/叫/人/乜/事	35.016	NULL	NULL	荔鏡記--嘉靖
5233	丑	你去看陳三好啞未	你/去/看/陳三/好/啞/未	35.017	NULL	NULL	荔鏡記--嘉靖
5234	NULL	甲伊起來掃厝	甲/伊/起來/掃/厝	35.018	NULL	NULL	荔鏡記--嘉靖
5235	淨	陳三都不見在許房內睏	陳三/都/不/見/在/許/房/內/睏	35.019	NULL	NULL	荔鏡記--嘉靖
5236	丑	不值去	不/值/去	35.02	NULL	NULL	荔鏡記--嘉靖
5237	淨	莫畏是上東尸，加留廁內	莫/畏/是/上/東/尸/，/加/留/廁/內	35.021	NULL	NULL	荔鏡記--嘉靖
5238	丑	你去尋益春	你/去/尋/益/春	35.022	NULL	NULL	荔鏡記--嘉靖
5239	NULL	甲伊叫啞娘起來梳頭	甲/伊/叫/啞/娘/起來/梳/頭	35.023	NULL	NULL	荔鏡記--嘉靖
5240	淨	益春也都不見	益/春/也/都/不/見	35.024	NULL	NULL	荔鏡記--嘉靖
5241	丑	莫畏起來，在啞娘繡房內去了	莫/畏/起來/，/在/啞/娘/繡房/內/去/了	35.025	NULL	NULL	荔鏡記--嘉靖
