UID	content	so	ti	pl	ps	book
2372	雖然心肝無打算按怎樣，不知不覺，遂做歹事，若到如此，	NULL	NULL	語苑3：53	劉福	語苑三
2373	一身就棄拋去咯....此處是路頭，我亦不講傷多，	NULL	NULL	語苑3：53-4	劉福	語苑三
2374	總是風花的事，的確著息。	NULL	NULL	語苑3：54	劉福	語苑三
2375	姊夫，汝受氣我，卻有情理，	NULL	NULL	語苑3：54	裴源	語苑三
2376	總是我亦不是人所謠彼呢大戇....今已經反悔收善咯，	NULL	NULL	語苑3：54	裴源	語苑三
2377	近來全然無去風騷ＣＤ....。	NULL	NULL	語苑3：54	裴源	語苑三
2378	汝強強爭無，實在真戇，算來汝是用自己的錢，	NULL	NULL	語苑3：54	劉福	語苑三
2379	何使與人會不著....我是好意，即有與汝如此講....頭纔仔，	NULL	NULL	語苑3：54	劉福	語苑三
2380	與我相借問，彼個林添貴，汝與伊看咧，彼呢少年，	NULL	NULL	語苑3：54	劉福	語苑三
2381	看伊的行動舉趾，各項都老成，實在真能被人拜服得，	NULL	NULL	語苑3：54	劉福	語苑三
2382	汝是財產亦有，又更學問有淡薄仔，汝亦少些與伊學咧....	NULL	NULL	語苑3：54	劉福	語苑三
2383	今仔日我有趕緊事情，更一半日，汝的確來我彼。	NULL	NULL	語苑3：54	劉福	語苑三
2384	好好....汝即與阮姊仔請安。	NULL	NULL	語苑3：54	裴源	語苑三
2385	好，今汝請。	NULL	NULL	語苑3：55	劉福	語苑三
2386	團長，我自頭纔仔，彼呢大聲在Ｇ汝，汝無聽見是否。	NULL	NULL	語苑3：55	尤虎	語苑三
2387	有亦無聽見，頭纔仔聽見過的事情，真艱苦。	NULL	NULL	語苑3：55	裴源	語苑三
2388	歟，我知咯我知咯，汝遇著益昌的頭家Ｆ。	NULL	NULL	語苑3：55	尤虎	語苑三
2389	是都著，汝豈能知。	NULL	NULL	語苑3：56	裴源	語苑三
2390	我頭纔仔有少些看見，打算今著慘咯，即彎對邊路，	NULL	NULL	語苑3：56	尤虎	語苑三
2391	趕緊走來。	NULL	NULL	語苑3：56	尤虎	語苑三
2392	看彼款，阮姊夫，我的空仔隙，各項攏知了了咯。	NULL	NULL	語苑3：56	裴源	語苑三
2393	如此，事到如此，人在講，水潑落土難得收，若到被伊罵，	NULL	NULL	語苑3：56	尤虎	語苑三
2394	不知強做看能得成沒。	NULL	NULL	語苑3：56	尤虎	語苑三
2395	汝不可一直使弄我，就是免如此，我自己已經知，	NULL	NULL	語苑3：56	裴源	語苑三
2396	熱了傷過頭咯。	NULL	NULL	語苑3：56	裴源	語苑三
2397	汝講了真奇巧，今免講彼，到底雲嬌有夫汝知否。	NULL	NULL	語苑3：56	尤虎	語苑三
2398	講三八話，伊何有夫，雲嬌頂日在與我講，	NULL	NULL	語苑3：56	裴源	語苑三
2399	講我家內的事情，全然不識，若被汝娶去，顛倒煩惱。	NULL	NULL	語苑3：56-7	裴源	語苑三
2400	所以汝心肝著捉給伊定，汝亦所知，	NULL	NULL	語苑3：57	尤虎	語苑三
2401	我本成被益昌使用真久....恁姊夫彼店裡，	NULL	NULL	語苑3：57	尤虎	語苑三
2402	有倩一個Ｇ做周文，彼個周文，就是雲嬌的夫，	NULL	NULL	語苑3：57	尤虎	語苑三
2403	這是周文親嘴與我講的，此條是實實在在，	NULL	NULL	語苑3：57	尤虎	語苑三
2404	我因為被周文陷害，遂脫頭路，此個恨，心肝真沒消得，	NULL	NULL	語苑3：57	尤虎	語苑三
2405	我想要與汝鬥腳手，強強捉此個雲嬌，來報答彼個周文。	NULL	NULL	語苑3：57	尤虎	語苑三
2406	有影無....使Ｌ老母，此個破婊，做事情真陰琛，	NULL	NULL	語苑3：57	裴源	語苑三
2407	連我亦被伊騙去....好好，就今仔日起，的確要與伊勝負，	NULL	NULL	語苑3：57	裴源	語苑三
2408	尤虎，汝著較認真咧，與我鬥相助。	NULL	NULL	語苑3：57-8	裴源	語苑三
2409	源仔舍，彼呢迫促，顛倒能打破事....第一要緊，	NULL	NULL	語苑3：58	尤虎	語苑三
2410	著用錢來買囑彼個老婊，尚即用計智，	NULL	NULL	語苑3：58	NULL	語苑三
2411	創給周文與雲嬌離開，親像用軟繩仔，	NULL	NULL	語苑3：58	NULL	語苑三
2412	著著仔來與伊推頭筋，即有彩工。	NULL	NULL	語苑3：58	NULL	語苑三
2413	不錯不錯，謀事著較機密即好....。	NULL	NULL	語苑3：58	裴源	語苑三
2414	呵，害乃父驚一下....是玉蘭是否，不可傷戲Ｐ。	NULL	NULL	語苑3：58	裴源	語苑三
2415	源仔舍，恁二個在講細聲話，攏被我偷聽了了咯。	NULL	NULL	語苑3：58	玉蘭	語苑三
2416	甚，汝偷聽是否。	NULL	NULL	語苑3：59	尤虎	語苑三
2417	是咧，攏被我聽了了咯。	NULL	NULL	語苑3：59	玉蘭	語苑三
2418	汝聽見甚麼話。	NULL	NULL	語苑3：59	裴源	語苑三
2419	我聽恁講，講汝另外有一個相好的，講要怎樣仔，	NULL	NULL	語苑3：59	玉蘭	語苑三
2420	創給雲嬌泣....。	NULL	NULL	語苑3：59	玉蘭	語苑三
2421	三八，濫滲講....今來去Ｆ。	NULL	NULL	語苑3：59	裴源	語苑三
2422	來去來去。	NULL	NULL	語苑3：59	尤虎	語苑三
2423	啊，此幫日真長，團長熱到無夜無日，看彼款，	NULL	NULL	語苑3：59	和尚	語苑三
2424	雲嬌的空隙，伊尚不知，實在真戇豬哥....著著閑話免講，	NULL	NULL	語苑3：59	和尚	語苑三
2425	此戇大豬在行踏的所在，來與伊掃掃咧。	NULL	NULL	語苑3：59-60	和尚	語苑三
2426	甚麼叔，此個是汝的是否....。	NULL	NULL	語苑3：60	罔市	語苑三
2427	唉，這是我的閣，此個查某鬼仔，怎樣與我偷提去。	NULL	NULL	語苑3：60	和尚	語苑三
2428	我都是拾的，即有問汝。	NULL	NULL	語苑3：60	罔市	語苑三
2429	甚，汝拾著的....誰人彼戇，錢袋仔要拋棄去，	NULL	NULL	語苑3：60	和尚	語苑三
2430	的確是偷提的，來去見警察。	NULL	NULL	語苑3：60	和尚	語苑三
2431	甚麼叔，較量情咧....我實在都是拾的。汝尚要更爭是否。	NULL	NULL	語苑3：60	罔市	語苑三
2432	和尚兄，細漢查某囝仔，汝何可如此。	NULL	NULL	語苑3：61	雲嬌	語苑三
2433	阿娘乜....。	NULL	NULL	語苑3：61	罔市	語苑三
2434	不知何位的查某囝仔，如此小漢，敢偷提人的物，	NULL	NULL	語苑3：61	雲嬌	語苑三
2435	實在真大膽，恁父母若知，要泣到按怎樣。	NULL	NULL	語苑3：61	雲嬌	語苑三
2436	無影嘮，我不是偷提的，頭纔仔對此過，看見拾著，	NULL	NULL	語苑3：61	罔市	語苑三
2437	我即問伊是伊的抑不是。	NULL	NULL	語苑3：61	罔市	語苑三
2438	戲言戲言，此個賊仔....真賢爭嘴。	NULL	NULL	語苑3：61	和尚	語苑三
2439	且等咧，和尚兄，此個查某囝仔，錢袋仔有提出來問汝無。	NULL	NULL	語苑3：61	雲嬌	語苑三
2440	有咧。	NULL	NULL	語苑3：62	和尚	語苑三
2441	若到如此，汝講伊是賊仔，汝較不著，囝仔若果然是偷提，	NULL	NULL	語苑3：62	雲嬌	語苑三
2442	伊的確無汝看，頭纔仔伊若有給汝看，實在敢是拾著的，	NULL	NULL	語苑3：62	雲嬌	語苑三
2443	總是錢袋仔內，汝查看覷咧，伊若無偷提汝，即量情伊。	NULL	NULL	語苑3：62	雲嬌	語苑三
2444	如此，無我查看咧....有有，錢攏在得，無打不見半文。	NULL	NULL	語苑3：62	和尚	語苑三
2445	實在是汝較無情理。	NULL	NULL	語苑3：62	雲嬌	語苑三
2446	是是，敢是....。	NULL	NULL	語苑3：62	和尚	語苑三
2447	是亦不是....今無要緊，汝入去內面。	NULL	NULL	語苑3：62	雲嬌	語苑三
2448	好好，我入來去。	NULL	NULL	語苑3：62	和尚	語苑三
2449	罔市，且等咧....。	NULL	NULL	語苑3：63	雲嬌	語苑三
2450	阿姆，有甚麼事情。	NULL	NULL	語苑3：63	罔市	語苑三
2451	今無半人在此在聽，汝也使Ｇ我阿姆....汝此幫怎樣，	NULL	NULL	語苑3：63	雲嬌	語苑三
2452	消瘦落肉，變到不成囝仔，汝有親生的母，	NULL	NULL	語苑3：63	雲嬌	語苑三
2453	今仔日不知作甚麼歹積德，來給汝艱苦到如此....	NULL	NULL	語苑3：63	雲嬌	語苑三
2454	實在想了都不甘....我有要問的事情，汝來此處....	NULL	NULL	語苑3：63	雲嬌	語苑三
2455	尚汝今仔日是去何位。	NULL	NULL	語苑3：63	雲嬌	語苑三
2456	阿爸有事情，Ｇ我提批去米店....我若無緊返去，	NULL	NULL	語苑3：63	罔市	語苑三
2457	能被阿爸罵，我後日即更來，Ｆ，阿姆。	NULL	NULL	語苑3：63	罔市	語苑三
2458	嗚，汝此個查某囝仔....人講子不知父母的心肝，	NULL	NULL	語苑3：63	雲嬌	語苑三
2459	實在有影，汝亦少些思念著恁老母咧....汝的事情，恁老母，	NULL	NULL	語苑3：63-4	雲嬌	語苑三
2460	不時都心心念念，掛在心肝頭嗚....如此汝尚Ｇ我阿姆....。	NULL	NULL	語苑3：64	NULL	語苑三
2461	汝此候豈不是阿姆。	NULL	NULL	語苑3：64	罔市	語苑三
2462	此個戇查某囝仔，濫滲講，本成亦是汝的老母，	NULL	NULL	語苑3：64	雲嬌	語苑三
2463	此候亦是汝的老母，到底是誰人教汝如此講....。	NULL	NULL	語苑3：64	雲嬌	語苑三
2464	阿爸教我。	NULL	NULL	語苑3：64	罔市	語苑三
2465	彼，敢是汝聽不著嗚，阿爸較久亦是汝的阿爸....	NULL	NULL	語苑3：64	雲嬌	語苑三
2466	阿娘較久亦是汝的阿娘。	NULL	NULL	語苑3：64	雲嬌	語苑三
2467	不是如此，阮阿爸在講，本成的阿娘，今就是別人咯。	NULL	NULL	語苑3：64	罔市	語苑三
2468	若是如此，頭纔仔汝Ｇ我阿姆，彼就是恁爸教汝Ｇ的是否....	NULL	NULL	語苑3：64	雲嬌	語苑三
2469	是吶。	NULL	NULL	語苑3：65	罔市	語苑三
2470	嗚，實在真不值，不知誰人創空要害咱，	NULL	NULL	語苑3：65	雲嬌	語苑三
2471	總是恁老父連汝亦與汝講到如此咯，雖然是無影無跡的事，	NULL	NULL	語苑3：65	雲嬌	語苑三
2472	打算伊敢不止氣Ｆ，親像頂日恁彼個阿媽，為著少些事情，	NULL	NULL	語苑3：65	雲嬌	語苑三
2473	與阮相格，連鞭要Ａ恁去，又連鞭不....實在被伊變弄真過頭，	NULL	NULL	語苑3：65	雲嬌	語苑三
2474	我更較久都不甘愿在心，總是彼幫，汝亦十分受苦，	NULL	NULL	語苑3：65	雲嬌	語苑三
2475	在我想一次的確要來與恁講講咧，不拘干乾在想而已，	NULL	NULL	語苑3：65	雲嬌	語苑三
2476	遂無可講....到底汝有聽見誰人講怎樣....。	NULL	NULL	語苑3：65	雲嬌	語苑三
2477	有亦無，頂幫阿媽受氣，將我Ａ給阿爸的時，	NULL	NULL	語苑3：65	罔市	語苑三
2478	阿媽有如此講，講雲嬌要使伊去別位，尚彼暗阿爸與我講，	NULL	NULL	語苑3：65-6	罔市	語苑三
2479	講彼個阿姆，本成與汝講是汝的老母，實在不是汝的親母，	NULL	NULL	語苑3：66	罔市	語苑三
2480	汝的親母是已經死咯，汝在Ｇ老母，實在是阿姆，	NULL	NULL	語苑3：66	罔市	語苑三
2481	所以伊是不愛恁....。	NULL	NULL	語苑3：66	罔市	語苑三
2482	罔市....罔市....我實在就是汝的生母....汝雖然較少歲，	NULL	NULL	語苑3：66	雲嬌	語苑三
2483	汝怎樣戇到此款，不知半項....嗚，遇著此號姑家，	NULL	NULL	語苑3：66	雲嬌	語苑三
2484	真無法得，咱前世不知與伊結冤讎，結到按怎樣，今仔日，	NULL	NULL	語苑3：66	雲嬌	語苑三
2485	被伊害到此呢悽慘，伊尚且不足，連此號查某孫，	NULL	NULL	語苑3：66	雲嬌	語苑三
2486	亦害伊到此款，親像彼辨，是罪惡貫滿嗚，	NULL	NULL	語苑3：66	雲嬌	語苑三
2487	天地神明若有聖，豈沒保庇阮母仔子....嗚，實在真業命....。	NULL	NULL	語苑3：66	雲嬌	語苑三
2488	阿娘，不可泣嗚....我今真不著....阿娘....阿娘....。	NULL	NULL	語苑3：66-7	罔市	語苑三
2489	罔市，較久亦著的確Ｇ我阿娘....我實在是汝的老母。	NULL	NULL	語苑3：67	雲嬌	語苑三
2490	阿娘，我能曉得咯。	NULL	NULL	語苑3：67	罔市	語苑三
2491	若能曉得就好，此幫恁阿爸與嬰仔，按怎樣呢....。	NULL	NULL	語苑3：67	雲嬌	語苑三
2492	嬰仔我各日都負在ＣＤ，尚阿爸去在米店裡....。	NULL	NULL	語苑3：67	罔市	語苑三
2493	阿爸與嬰仔有勇勇無....。	NULL	NULL	語苑3：67	雲嬌	語苑三
2494	二個都攏勇勇，不拘阿爸在講，講伊敢著去打生蕃，	NULL	NULL	語苑3：67	罔市	語苑三
2495	不止煩惱，將我與嬰仔，講要趕緊寄別人。	NULL	NULL	語苑3：67	罔市	語苑三
2496	如此Ｆ，真幸哉，大家勇勇健健....打生蕃	NULL	NULL	語苑3：67-8	雲嬌	語苑三
